task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
cselling,31,"Selling a product or service by explaining technical specifications, demonstrating functionality, and addressing customer inquiries.","LLMs can enhance sales processes by providing product information, generating leads, and personalizing customer interactions, but closing deals often requires human persuasion and relationship-building.",0.2,0.3,0.5,0.0
cproduct,31,"Possessing knowledge of particular products or services, including their technical specifications, functionalities, and applications.","LLMs excel at providing and organizing product information, making it readily accessible to technicians, and can be further enhanced through integration with knowledge bases and training materials.",0.05,0.6,0.35,0.0
cmotivat,31,Motivating the staff whom you manage or supervise,"While LLMs can offer suggestions for motivational techniques, the core of motivating staff relies heavily on interpersonal skills and emotional intelligence, limiting LLM impact.",0.6,0.2,0.2,0.0
cthings,31,Keeping a close control over resources,LLM-powered applications integrating with inventory management and resource allocation systems could significantly improve efficiency in tracking and controlling resources.,0.1,0.2,0.7,0.0
ccoach,31,Coaching the staff whom you manage,"LLMs can provide helpful resources and feedback suggestions for coaching, but the personalized aspect of coaching still requires significant human interaction.",0.4,0.3,0.3,0.0
ccareers,31,Developing the careers of the staff whom you manage,"LLMs can assist in identifying relevant training opportunities, skill gaps, and career paths, potentially reducing time spent on research and planning.",0.2,0.4,0.4,0.0
cfuture,31,Making strategic decisions about the future of your organisation,"LLMs can analyze data, identify trends, and generate potential scenarios, aiding in strategic decision-making, especially when integrated with specialized planning tools.",0.2,0.3,0.5,0.0
cteach,32,"Instructing, training, or teaching people, individually or in groups within a healthcare and social care setting.","LLMs can assist in creating training materials and providing information, but the interpersonal aspects of teaching and demonstrating procedures in healthcare and social care limit the potential for full automation.",0.2,0.4,0.35,0.05
cspeech,32,"Making speeches or presentations in a healthcare and social care context, often involving patient education, community outreach, or internal training.","LLMs can significantly aid in drafting and refining presentations, but delivery and audience interaction still rely heavily on human skills.",0.15,0.5,0.3,0.05
cpersuad,32,"Persuading or influencing others, such as patients to adhere to treatment plans, families to support caregiving, or colleagues to adopt new practices, within the healthcare and social care domain.","Persuasion relies heavily on empathy, trust, and interpersonal dynamics, making it less amenable to significant LLM-driven time reduction, though LLMs can provide supporting information or suggest communication strategies.",0.6,0.2,0.15,0.05
cteamwk,32,"Working with a team of people in a healthcare or social care setting, involving coordinating patient care, sharing information, and collaborating on treatment plans.","Teamwork in healthcare relies heavily on interpersonal communication and real-time coordination, limiting the potential for significant LLM-driven time reduction, though LLM-powered applications could improve information sharing and coordination.",0.6,0.2,0.2,0.0
clisten,32,"Listening carefully to colleagues in a healthcare or social care setting to understand patient needs, treatment plans, and other relevant information.","Active listening in this context is a fundamentally human skill, with minimal potential for LLM impact.",0.9,0.1,0.0,0.0
ccoop,32,"Cooperating with colleagues in a healthcare or social care setting to provide effective patient care and support, involving shared decision-making and coordinated action.","While LLMs could facilitate some aspects of cooperation through improved communication or information sharing, the core of this task remains interpersonal and practical, limiting the potential for substantial time reduction.",0.6,0.2,0.2,0.0
