task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
clisten,33,"Listening carefully to colleagues in protective service roles, such as receiving instructions during emergencies, gathering information from witnesses, or understanding team members' perspectives during investigations.","Listening in these roles requires direct human interaction and real-time comprehension, where current LLM capabilities offer minimal time reduction.",0.9,0.05,0.05,0.0
ccoop,33,"Cooperating with colleagues in protective service occupations, such as joint patrols, coordinating responses to incidents, or sharing information during investigations.","While cooperation involves communication, LLMs could enhance information sharing and coordination through specialized applications, but real-time interaction remains crucial.",0.7,0.1,0.2,0.0
cwrite,33,"Writing material such as forms, notices, or signs in the context of protective service occupations.","LLMs can significantly assist with generating standard forms, notices, and signs, but some tasks may require specific formatting or physical creation.",0.2,0.6,0.2,0.0
cwritesh,33,"Writing short documents such as short reports, letters, or emails in the context of protective service occupations.","LLMs excel at generating short reports, letters, and emails, potentially automating a large portion of these tasks, but some customization and review will still be necessary.",0.1,0.7,0.2,0.0
cwritelg,33,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books, in the context of protective service occupations.","While LLMs can assist with drafting and editing long documents, significant human input is still required for complex analysis, research, and fact-checking in detailed reports or manuals within protective services.",0.2,0.5,0.3,0.0
cread,33,"Reading written information such as forms, notices, or signs in the context of protective service occupations.","Reading short, simple texts like forms, notices, or signs offers minimal potential for LLM-driven time savings in protective service occupations, as the task is already quick and straightforward.",0.9,0.05,0.05,0.0
cshort,33,"Reading short documents such as short reports, letters, or emails in the context of protective service occupations.","While LLMs could summarize or extract key information from short documents, the time savings might not consistently reach the 25% threshold for all protective service tasks.",0.6,0.2,0.2,0.0
clong,33,"Reading long documents such as long reports, manuals, articles, or books in the context of protective service occupations.","LLMs offer substantial potential for summarizing, analyzing, and extracting key information from lengthy documents, which could significantly reduce reading time for protective service professionals.",0.3,0.4,0.3,0.0
canalyse,33,Analyzing complex problems in depth in the context of protective service occupations.,"While some analysis requires direct observation and human judgment (E0), LLMs can assist with information gathering and preliminary analysis (E1), and specialized software integrating LLMs could further enhance analytical capabilities (E2), with limited impact from image processing (E3).",0.2,0.3,0.45,0.05
cfaults,33,"Spotting problems or faults in protective service contexts, such as identifying security vulnerabilities, recognizing suspicious behavior, or detecting fire hazards.","Many faults require direct observation and experience (E0), but LLMs can provide checklists or assist in interpreting sensor data (E1), and integrated systems with image recognition could automate some fault detection (E2, E3).",0.3,0.2,0.4,0.1
ccause,33,"Working out the cause of problems or faults in protective service situations, such as determining the origin of a fire, identifying the motive behind a crime, or understanding the cause of a security breach.","Determining cause often requires human investigation and deduction (E0), but LLMs can assist in analyzing evidence and suggesting potential causes (E1), with integrated systems potentially automating parts of the process (E2), and image analysis playing a supporting role (E3).",0.25,0.25,0.4,0.1
csolutn,33,"Thinking of solutions to problems in protective service occupations, such as developing strategies to prevent crime, devising evacuation plans, or creating security protocols.","While some solutions require human creativity and judgment (E0), LLMs can suggest potential solutions based on best practices and past cases (E1), and integrated systems could further refine and automate solution development (E2), with limited impact from image processing (E3).",0.15,0.35,0.45,0.05
